epoch,iso,id_hex,extended,dlc,b0,b1,b2,b3,b4,b5,b6,b7
1756483020.883108,2025-08-29T16:57:00,00000038,0,7,140,0,0,248,255,0,0,
1756483020.883323,2025-08-29T16:57:00,0000020A,1,4,0,0,1,243,,,,
1756483020.883652,2025-08-29T16:57:00,00000014,1,8,0,0,255,252,0,0,1,239
1756483020.883835,2025-08-29T16:57:00,00000214,1,4,0,0,1,243,,,,
1756483020.884113,2025-08-29T16:57:00,00000E14,1,8,255,255,254,84,0,0,0,16
1756483020.884415,2025-08-29T16:57:00,00001014,1,8,1,5,0,226,0,0,0,0
1756483020.885712,2025-08-29T16:57:00,00000030,0,4,0,0,192,93,,,,
1756483020.890785,2025-08-29T16:57:00,00000500,0,8,240,100,0,20,0,0,255,255
1756483020.893051,2025-08-29T16:57:00,00000038,0,7,140,0,0,248,255,0,0,
1756483020.893281,2025-08-29T16:57:00,0000020A,1,4,0,0,1,243,,,,
1756483020.893515,2025-08-29T16:57:00,00000214,1,4,0,0,1,243,,,,
1756483020.894734,2025-08-29T16:57:00,00000780,0,2,69,214,,,,,,
1756483020.894889,2025-08-29T16:57:00,00000167,0,3,127,48,0,,,,,
1756483020.895034,2025-08-29T16:57:00,000003B4,0,2,0,0,,,,,,
1756483020.895238,2025-08-29T16:57:00,00000040,0,6,10,0,2,3,0,0,,
1756483020.895360,2025-08-29T16:57:00,000003B6,0,1,0,,,,,,,
1756483020.895498,2025-08-29T16:57:00,000003B5,0,2,0,0,,,,,,
1756483020.895725,2025-08-29T16:57:00,00000157,0,8,160,15,0,3,1,18,0,0
1756483020.895986,2025-08-29T16:57:00,00000158,0,8,0,0,0,0,0,0,0,0
1756483020.896140,2025-08-29T16:57:00,00000030,0,4,0,0,192,94,,,,
1756483020.897793,2025-08-29T16:57:00,0000000A,1,8,0,0,0,3,0,0,1,245
1756483020.898094,2025-08-29T16:57:00,00000E0A,1,8,255,255,255,57,255,255,254,153
1756483020.898391,2025-08-29T16:57:00,0000100A,1,8,1,10,0,244,0,0,0,0
1756483020.903119,2025-08-29T16:57:00,00000038,0,7,140,0,0,248,255,0,0,
1756483020.903335,2025-08-29T16:57:00,0000020A,1,4,0,0,1,243,,,,
1756483020.903638,2025-08-29T16:57:00,00000014,1,8,0,0,255,253,0,0,1,239
1756483020.903862,2025-08-29T16:57:00,00000214,1,4,0,0,1,243,,,,
1756483020.904151,2025-08-29T16:57:00,00000E14,1,8,255,255,254,110,0,0,0,0
1756483020.904439,2025-08-29T16:57:00,00001014,1,8,1,5,0,226,0,0,0,0
1756483020.904709,2025-08-29T16:57:00,0000170A,1,8,255,255,232,145,0,0,185,139
1756483020.905000,2025-08-29T16:57:00,00003A14,1,8,5,146,12,153,5,146,0,0
1756483020.905286,2025-08-29T16:57:00,00001714,1,8,255,255,232,145,0,0,185,139
1756483020.905526,2025-08-29T16:57:00,000000D2,0,8,0,0,0,0,10,0,0,0
1756483020.905783,2025-08-29T16:57:00,00000610,0,8,0,0,0,0,0,0,0,0
1756483020.905960,2025-08-29T16:57:00,00000030,0,4,0,0,192,95,,,,
1756483020.913044,2025-08-29T16:57:00,00000038,0,7,140,0,0,248,255,0,0,
1756483020.913278,2025-08-29T16:57:00,0000020A,1,4,0,0,1,243,,,,
1756483020.913493,2025-08-29T16:57:00,00000214,1,4,0,0,1,243,,,,
1756483020.914689,2025-08-29T16:57:00,000003B4,0,2,0,0,,,,,,
1756483020.914902,2025-08-29T16:57:00,00000157,0,8,160,15,0,3,1,18,0,0
1756483020.915163,2025-08-29T16:57:00,00000158,0,8,0,0,0,0,0,0,0,0
1756483020.915709,2025-08-29T16:57:00,00000030,0,4,0,0,192,96,,,,
1756483020.917800,2025-08-29T16:57:00,0000000A,1,8,0,0,255,253,0,0,1,245
1756483020.918075,2025-08-29T16:57:00,00000E0A,1,8,255,255,255,51,255,255,254,155
1756483020.918374,2025-08-29T16:57:00,0000100A,1,8,1,10,0,244,0,0,0,0
1756483020.923059,2025-08-29T16:57:00,00000038,0,7,140,0,0,248,255,0,0,
1756483020.923297,2025-08-29T16:57:00,0000020A,1,4,0,0,1,243,,,,
1756483020.923644,2025-08-29T16:57:00,00000014,1,8,0,0,255,252,0,0,1,239
1756483020.923819,2025-08-29T16:57:00,00000214,1,4,0,0,1,243,,,,
1756483020.924118,2025-08-29T16:57:00,00000E14,1,8,255,255,254,96,0,0,0,1
1756483020.924405,2025-08-29T16:57:00,00001014,1,8,1,5,0,226,0,0,0,0
1756483020.925715,2025-08-29T16:57:00,00000030,0,4,0,0,192,97,,,,
1756483020.933032,2025-08-29T16:57:00,00000038,0,7,140,0,0,248,255,0,0,
1756483020.933271,2025-08-29T16:57:00,0000020A,1,4,0,0,1,243,,,,
1756483020.933502,2025-08-29T16:57:00,00000214,1,4,0,0,1,243,,,,
1756483020.934687,2025-08-29T16:57:00,000003B4,0,2,0,0,,,,,,
1756483020.934922,2025-08-29T16:57:00,00000157,0,8,160,15,0,3,1,18,0,0
1756483020.935153,2025-08-29T16:57:00,00000158,0,8,0,0,0,0,0,0,0,0
1756483020.935712,2025-08-29T16:57:00,00000030,0,4,0,0,192,98,,,,
1756483020.937802,2025-08-29T16:57:00,0000000A,1,8,0,0,255,252,0,0,1,245
1756483020.938088,2025-08-29T16:57:00,00000E0A,1,8,255,255,255,55,255,255,254,167
1756483020.938371,2025-08-29T16:57:00,0000100A,1,8,1,10,0,244,0,0,0,0
1756483020.940851,2025-08-29T16:57:00,00000500,0,8,240,100,0,20,0,0,255,255
1756483020.943098,2025-08-29T16:57:00,00000038,0,7,140,0,0,248,255,0,0,
1756483020.943329,2025-08-29T16:57:00,0000020A,1,4,0,0,1,243,,,,
1756483020.943648,2025-08-29T16:57:00,00000014,1,8,0,0,0,3,0,0,1,239
1756483020.943841,2025-08-29T16:57:00,00000214,1,4,0,0,1,243,,,,
1756483020.944147,2025-08-29T16:57:00,00000E14,1,8,255,255,254,94,0,0,0,0
1756483020.944438,2025-08-29T16:57:00,00001014,1,8,1,5,0,226,0,0,0,0
1756483020.944898,2025-08-29T16:57:00,00000780,0,2,70,214,,,,,,
1756483020.945715,2025-08-29T16:57:00,00000030,0,4,0,0,192,99,,,,
1756483020.953051,2025-08-29T16:57:00,00000038,0,7,140,0,0,248,255,0,0,
1756483020.953285,2025-08-29T16:57:00,0000020A,1,4,0,0,1,243,,,,
1756483020.953508,2025-08-29T16:57:00,00000214,1,4,0,0,1,243,,,,
1756483020.953790,2025-08-29T16:57:00,0000170A,1,8,255,255,232,145,0,0,185,139
1756483020.954074,2025-08-29T16:57:00,00001714,1,8,255,255,232,145,0,0,185,139
1756483020.954332,2025-08-29T16:57:00,000000D2,0,8,0,0,0,0,10,0,0,0
1756483020.954564,2025-08-29T16:57:00,000005FF,0,8,100,100,0,0,0,0,17,100
1756483020.954813,2025-08-29T16:57:00,00000620,0,8,0,0,0,0,232,46,0,0
1756483020.955059,2025-08-29T16:57:00,00000618,0,8,0,0,10,0,0,0,0,0
1756483020.955194,2025-08-29T16:57:00,000003B4,0,2,0,0,,,,,,
1756483020.955437,2025-08-29T16:57:00,00000157,0,8,160,15,0,3,1,18,0,0
1756483020.955695,2025-08-29T16:57:00,00000158,0,8,0,0,0,0,0,0,0,0
1756483020.955851,2025-08-29T16:57:00,00000030,0,4,0,0,192,100,,,,
1756483020.956102,2025-08-29T16:57:00,00000600,0,8,0,0,0,0,0,0,0,0
1756483020.957786,2025-08-29T16:57:00,0000000A,1,8,0,0,255,252,0,0,1,245
1756483020.958075,2025-08-29T16:57:00,00000E0A,1,8,255,255,255,45,255,255,254,135
1756483020.958374,2025-08-29T16:57:00,0000100A,1,8,1,10,0,244,0,0,0,0
1756483020.963206,2025-08-29T16:57:00,00000038,0,7,140,0,0,248,255,0,0,
1756483020.963497,2025-08-29T16:57:00,00000014,1,8,0,0,255,253,0,0,1,239
1756483020.963707,2025-08-29T16:57:00,0000020A,1,4,0,0,1,243,,,,
1756483020.963998,2025-08-29T16:57:00,00000E14,1,8,255,255,254,107,0,0,0,3
1756483020.964217,2025-08-29T16:57:00,00000214,1,4,0,0,1,243,,,,
1756483020.964522,2025-08-29T16:57:00,00001014,1,8,1,5,0,226,0,0,0,0
1756483020.965708,2025-08-29T16:57:00,00000030,0,4,0,0,192,101,,,,
1756483020.973048,2025-08-29T16:57:00,00000038,0,7,140,0,0,248,255,0,0,
1756483020.973278,2025-08-29T16:57:00,0000020A,1,4,0,0,1,243,,,,
1756483020.973498,2025-08-29T16:57:00,00000214,1,4,0,0,1,243,,,,
1756483020.974678,2025-08-29T16:57:00,000003B4,0,2,0,0,,,,,,
1756483020.974912,2025-08-29T16:57:00,00000157,0,8,160,15,0,3,1,18,0,0
1756483020.975172,2025-08-29T16:57:00,00000158,0,8,0,0,0,0,0,0,0,0
1756483020.975708,2025-08-29T16:57:00,00000030,0,4,0,0,192,102,,,,
1756483020.977791,2025-08-29T16:57:00,0000000A,1,8,0,0,0,3,0,0,1,245
1756483020.978077,2025-08-29T16:57:00,00000E0A,1,8,255,255,255,50,255,255,254,169
1756483020.978377,2025-08-29T16:57:00,0000100A,1,8,1,10,0,245,0,0,0,0
1756483020.978653,2025-08-29T16:57:00,00003A0A,1,8,5,195,12,176,5,195,0,0
1756483020.983069,2025-08-29T16:57:00,00000038,0,7,140,0,0,248,255,0,0,
1756483020.983309,2025-08-29T16:57:00,0000020A,1,4,0,0,1,243,,,,
1756483020.983654,2025-08-29T16:57:00,00000014,1,8,0,0,255,251,0,0,1,239
1756483020.983819,2025-08-29T16:57:00,00000214,1,4,0,0,1,243,,,,
1756483020.984125,2025-08-29T16:57:00,00000E14,1,8,255,255,254,81,0,0,0,4
1756483020.984404,2025-08-29T16:57:00,00001014,1,8,1,5,0,226,0,0,0,0
1756483020.985711,2025-08-29T16:57:00,00000030,0,4,0,0,192,103,,,,
1756483020.990732,2025-08-29T16:57:00,00000500,0,8,240,100,0,20,0,0,255,255
1756483020.993056,2025-08-29T16:57:00,00000038,0,7,140,0,0,248,255,0,0,
1756483020.993287,2025-08-29T16:57:00,0000020A,1,4,0,0,1,243,,,,
1756483020.993514,2025-08-29T16:57:00,00000214,1,4,0,0,1,243,,,,
1756483020.994750,2025-08-29T16:57:00,00000780,0,2,71,214,,,,,,
1756483020.994905,2025-08-29T16:57:00,00000167,0,3,127,48,0,,,,,
1756483020.995038,2025-08-29T16:57:00,000003B4,0,2,0,0,,,,,,
1756483020.995252,2025-08-29T16:57:00,00000040,0,6,10,0,2,3,0,0,,
1756483020.995361,2025-08-29T16:57:00,000003B6,0,1,0,,,,,,,
1756483020.995504,2025-08-29T16:57:00,000003B5,0,2,0,0,,,,,,
1756483020.995732,2025-08-29T16:57:00,00000157,0,8,160,15,0,3,1,18,0,0
1756483020.995986,2025-08-29T16:57:00,00000158,0,8,0,0,0,0,0,0,0,0
1756483020.996155,2025-08-29T16:57:00,00000030,0,4,0,0,192,104,,,,
1756483020.997802,2025-08-29T16:57:00,0000000A,1,8,0,0,0,4,0,0,1,245
1756483020.998087,2025-08-29T16:57:00,00000E0A,1,8,255,255,255,56,255,255,254,164
1756483020.998376,2025-08-29T16:57:00,0000100A,1,8,1,10,0,245,0,0,0,0
1756483021.003102,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
1756483021.003341,2025-08-29T16:57:01,0000020A,1,4,0,0,1,243,,,,
1756483021.003657,2025-08-29T16:57:01,00000014,1,8,0,0,255,253,0,0,1,239
1756483021.003861,2025-08-29T16:57:01,00000214,1,4,0,0,1,243,,,,
1756483021.004141,2025-08-29T16:57:01,00000E14,1,8,255,255,254,94,0,0,0,17
1756483021.004447,2025-08-29T16:57:01,00001014,1,8,1,5,0,226,0,0,0,0
1756483021.004715,2025-08-29T16:57:01,0000170A,1,8,255,255,232,145,0,0,185,139
1756483021.005007,2025-08-29T16:57:01,00003A14,1,8,5,144,12,155,5,144,0,0
1756483021.005289,2025-08-29T16:57:01,00001714,1,8,255,255,232,145,0,0,185,139
1756483021.005533,2025-08-29T16:57:01,000000D2,0,8,0,0,0,0,10,0,0,0
1756483021.005789,2025-08-29T16:57:01,00000610,0,8,0,0,0,0,0,0,0,0
1756483021.005973,2025-08-29T16:57:01,00000030,0,4,0,0,192,105,,,,
1756483021.013069,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
1756483021.013287,2025-08-29T16:57:01,0000020A,1,4,0,0,1,243,,,,
1756483021.013503,2025-08-29T16:57:01,00000214,1,4,0,0,1,243,,,,
1756483021.014685,2025-08-29T16:57:01,000003B4,0,2,0,0,,,,,,
1756483021.014913,2025-08-29T16:57:01,00000157,0,8,160,15,0,3,1,18,0,0
1756483021.015160,2025-08-29T16:57:01,00000158,0,8,0,0,0,0,0,0,0,0
1756483021.015716,2025-08-29T16:57:01,00000030,0,4,0,0,192,106,,,,
1756483021.017786,2025-08-29T16:57:01,0000000A,1,8,0,0,0,4,0,0,1,245
1756483021.018083,2025-08-29T16:57:01,00000E0A,1,8,255,255,255,47,255,255,254,145
1756483021.018369,2025-08-29T16:57:01,0000100A,1,8,1,10,0,245,0,0,0,0
1756483021.023068,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
1756483021.023305,2025-08-29T16:57:01,0000020A,1,4,0,0,1,243,,,,
1756483021.023660,2025-08-29T16:57:01,00000014,1,8,0,0,255,252,0,0,1,239
1756483021.023834,2025-08-29T16:57:01,00000214,1,4,0,0,1,243,,,,
1756483021.024114,2025-08-29T16:57:01,00000E14,1,8,255,255,254,89,0,0,0,18
1756483021.024411,2025-08-29T16:57:01,00001014,1,8,1,5,0,226,0,0,0,0
1756483021.025720,2025-08-29T16:57:01,00000030,0,4,0,0,192,107,,,,
1756483021.033084,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
1756483021.033295,2025-08-29T16:57:01,0000020A,1,4,0,0,1,243,,,,
1756483021.033522,2025-08-29T16:57:01,00000214,1,4,0,0,1,243,,,,
1756483021.034692,2025-08-29T16:57:01,000003B4,0,2,0,0,,,,,,
1756483021.034929,2025-08-29T16:57:01,00000157,0,8,160,15,0,3,1,18,0,0
1756483021.035179,2025-08-29T16:57:01,00000158,0,8,0,0,0,0,0,0,0,0
1756483021.035722,2025-08-29T16:57:01,00000030,0,4,0,0,192,108,,,,
1756483021.037858,2025-08-29T16:57:01,0000000A,1,8,0,0,255,252,0,0,1,245
1756483021.038090,2025-08-29T16:57:01,00000E0A,1,8,255,255,255,57,255,255,254,170
1756483021.038395,2025-08-29T16:57:01,0000100A,1,8,1,10,0,245,0,0,0,0
1756483021.040921,2025-08-29T16:57:01,00000500,0,8,240,100,0,20,0,0,255,255
1756483021.043144,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
1756483021.043346,2025-08-29T16:57:01,0000020A,1,4,0,0,1,243,,,,
1756483021.043677,2025-08-29T16:57:01,00000014,1,8,0,0,0,3,0,0,1,239
1756483021.043864,2025-08-29T16:57:01,00000214,1,4,0,0,1,243,,,,
1756483021.044185,2025-08-29T16:57:01,00000E14,1,8,255,255,254,97,0,0,0,18
1756483021.044464,2025-08-29T16:57:01,00001014,1,8,1,5,0,226,0,0,0,0
1756483021.044902,2025-08-29T16:57:01,00000780,0,2,72,214,,,,,,
1756483021.045745,2025-08-29T16:57:01,00000030,0,4,0,0,192,109,,,,
1756483021.053084,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
1756483021.053296,2025-08-29T16:57:01,0000020A,1,4,0,0,1,243,,,,
1756483021.053516,2025-08-29T16:57:01,00000214,1,4,0,0,1,243,,,,
1756483021.053805,2025-08-29T16:57:01,0000170A,1,8,255,255,232,145,0,0,185,139
1756483021.054084,2025-08-29T16:57:01,00001714,1,8,255,255,232,145,0,0,185,139
1756483021.054321,2025-08-29T16:57:01,000000D2,0,8,0,0,0,0,10,0,0,0
1756483021.054580,2025-08-29T16:57:01,000005FF,0,8,100,100,0,0,0,0,17,100
1756483021.054822,2025-08-29T16:57:01,00000620,0,8,0,0,0,0,232,46,0,0
1756483021.055073,2025-08-29T16:57:01,00000618,0,8,0,0,10,0,0,0,0,0
1756483021.055205,2025-08-29T16:57:01,000003B4,0,2,0,0,,,,,,
1756483021.055439,2025-08-29T16:57:01,00000157,0,8,160,15,0,3,1,18,0,0
1756483021.055694,2025-08-29T16:57:01,00000158,0,8,0,0,0,0,0,0,0,0
1756483021.055871,2025-08-29T16:57:01,00000030,0,4,0,0,192,110,,,,
1756483021.056122,2025-08-29T16:57:01,00000600,0,8,0,0,0,0,0,0,0,0
1756483021.057790,2025-08-29T16:57:01,0000000A,1,8,0,0,0,3,0,0,1,245
1756483021.058081,2025-08-29T16:57:01,00000E0A,1,8,255,255,255,49,255,255,254,165
1756483021.058389,2025-08-29T16:57:01,0000100A,1,8,1,10,0,245,0,0,0,0
1756483021.063212,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
1756483021.063495,2025-08-29T16:57:01,00000014,1,8,0,0,255,252,0,0,1,239
1756483021.063722,2025-08-29T16:57:01,0000020A,1,4,0,0,1,243,,,,
1756483021.064031,2025-08-29T16:57:01,00000E14,1,8,255,255,254,71,0,0,0,19
1756483021.064230,2025-08-29T16:57:01,00000214,1,4,0,0,1,243,,,,
1756483021.064530,2025-08-29T16:57:01,00001014,1,8,1,5,0,226,0,0,0,0
1756483021.065710,2025-08-29T16:57:01,00000030,0,4,0,0,192,111,,,,
1756483021.073045,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
1756483021.073297,2025-08-29T16:57:01,0000020A,1,4,0,0,1,243,,,,
1756483021.073516,2025-08-29T16:57:01,00000214,1,4,0,0,1,243,,,,
1756483021.074688,2025-08-29T16:57:01,000003B4,0,2,0,0,,,,,,
1756483021.074922,2025-08-29T16:57:01,00000157,0,8,160,15,0,3,1,18,0,0
1756483021.075170,2025-08-29T16:57:01,00000158,0,8,0,0,0,0,0,0,0,0
1756483021.075707,2025-08-29T16:57:01,00000030,0,4,0,0,192,112,,,,
1756483021.077797,2025-08-29T16:57:01,0000000A,1,8,0,0,0,3,0,0,1,245
1756483021.078082,2025-08-29T16:57:01,00000E0A,1,8,255,255,255,56,255,255,254,187
1756483021.078372,2025-08-29T16:57:01,0000100A,1,8,1,10,0,245,0,0,0,0
1756483021.078669,2025-08-29T16:57:01,00003A0A,1,8,5,191,12,172,5,191,0,0
1756483021.083079,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
1756483021.083319,2025-08-29T16:57:01,0000020A,1,4,0,0,1,243,,,,
1756483021.083674,2025-08-29T16:57:01,00000014,1,8,0,0,255,252,0,0,1,239
1756483021.083828,2025-08-29T16:57:01,00000214,1,4,0,0,1,243,,,,
1756483021.084144,2025-08-29T16:57:01,00000E14,1,8,255,255,254,62,0,0,0,7
1756483021.084424,2025-08-29T16:57:01,00001014,1,8,1,5,0,226,0,0,0,0
1756483021.085710,2025-08-29T16:57:01,00000030,0,4,0,0,192,113,,,,
1756483021.090814,2025-08-29T16:57:01,00000500,0,8,240,100,0,20,0,0,255,255
1756483021.093065,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
1756483021.093298,2025-08-29T16:57:01,0000020A,1,4,0,0,1,243,,,,
1756483021.093524,2025-08-29T16:57:01,00000214,1,4,0,0,1,243,,,,
1756483021.094755,2025-08-29T16:57:01,00000780,0,2,73,214,,,,,,
1756483021.094900,2025-08-29T16:57:01,00000167,0,3,127,48,0,,,,,
1756483021.095046,2025-08-29T16:57:01,000003B4,0,2,0,0,,,,,,
1756483021.095239,2025-08-29T16:57:01,00000040,0,6,10,0,2,3,0,0,,
1756483021.095360,2025-08-29T16:57:01,000003B6,0,1,0,,,,,,,
1756483021.095505,2025-08-29T16:57:01,000003B5,0,2,0,0,,,,,,
1756483021.095732,2025-08-29T16:57:01,00000157,0,8,160,15,0,3,1,18,0,0
1756483021.095984,2025-08-29T16:57:01,00000158,0,8,0,0,0,0,0,0,0,0
1756483021.096152,2025-08-29T16:57:01,00000030,0,4,0,0,192,114,,,,
1756483021.097782,2025-08-29T16:57:01,0000000A,1,8,0,0,0,3,0,0,1,245
1756483021.098070,2025-08-29T16:57:01,00000E0A,1,8,255,255,255,48,255,255,254,140
1756483021.098396,2025-08-29T16:57:01,0000100A,1,8,1,10,0,245,0,0,0,0
1756483021.103106,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
1756483021.103341,2025-08-29T16:57:01,0000020A,1,4,0,0,1,243,,,,
1756483021.103673,2025-08-29T16:57:01,00000014,1,8,0,0,255,250,0,0,1,239
1756483021.103867,2025-08-29T16:57:01,00000214,1,4,0,0,1,243,,,,
1756483021.104150,2025-08-29T16:57:01,00000E14,1,8,255,255,254,81,0,0,0,7
1756483021.104445,2025-08-29T16:57:01,00001014,1,8,1,5,0,226,0,0,0,0
1756483021.104722,2025-08-29T16:57:01,0000170A,1,8,255,255,232,145,0,0,185,139
1756483021.105004,2025-08-29T16:57:01,00003A14,1,8,5,146,12,154,5,146,0,0
1756483021.105302,2025-08-29T16:57:01,00001714,1,8,255,255,232,145,0,0,185,139
1756483021.105551,2025-08-29T16:57:01,000000D2,0,8,0,0,0,0,10,0,0,0
1756483021.105801,2025-08-29T16:57:01,00000610,0,8,0,0,0,0,0,0,0,0
1756483021.105957,2025-08-29T16:57:01,00000030,0,4,0,0,192,115,,,,
1756483021.113055,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
1756483021.113302,2025-08-29T16:57:01,0000020A,1,4,0,0,1,243,,,,
1756483021.113524,2025-08-29T16:57:01,00000214,1,4,0,0,1,243,,,,
1756483021.114694,2025-08-29T16:57:01,000003B4,0,2,0,0,,,,,,
1756483021.114912,2025-08-29T16:57:01,00000157,0,8,160,15,0,3,1,18,0,0
1756483021.115163,2025-08-29T16:57:01,00000158,0,8,0,0,0,0,0,0,0,0
1756483021.115714,2025-08-29T16:57:01,00000030,0,4,0,0,192,116,,,,
1756483021.117804,2025-08-29T16:57:01,0000000A,1,8,0,0,0,3,0,0,1,245
1756483021.118093,2025-08-29T16:57:01,00000E0A,1,8,255,255,255,64,255,255,254,163
1756483021.118372,2025-08-29T16:57:01,0000100A,1,8,1,10,0,245,0,0,0,0
1756483021.123107,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
1756483021.123315,2025-08-29T16:57:01,0000020A,1,4,0,0,1,243,,,,
1756483021.123609,2025-08-29T16:57:01,00000014,1,8,0,0,255,253,0,0,1,239
1756483021.123837,2025-08-29T16:57:01,00000214,1,4,0,0,1,243,,,,
1756483021.124124,2025-08-29T16:57:01,00000E14,1,8,255,255,254,118,0,0,0,23
1756483021.124426,2025-08-29T16:57:01,00001014,1,8,1,5,0,226,0,0,0,0
1756483021.125727,2025-08-29T16:57:01,00000030,0,4,0,0,192,117,,,,
1756483021.133059,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
1756483021.133280,2025-08-29T16:57:01,0000020A,1,4,0,0,1,243,,,,
1756483021.133509,2025-08-29T16:57:01,00000214,1,4,0,0,1,243,,,,
1756483021.134687,2025-08-29T16:57:01,000003B4,0,2,0,0,,,,,,
1756483021.134915,2025-08-29T16:57:01,00000157,0,8,160,15,0,3,1,18,0,0
1756483021.135178,2025-08-29T16:57:01,00000158,0,8,0,0,0,0,0,0,0,0
1756483021.135726,2025-08-29T16:57:01,00000030,0,4,0,0,192,118,,,,
1756483021.137787,2025-08-29T16:57:01,0000000A,1,8,0,0,255,253,0,0,1,245
1756483021.138065,2025-08-29T16:57:01,00000E0A,1,8,255,255,255,55,255,255,254,165
1756483021.138364,2025-08-29T16:57:01,0000100A,1,8,1,10,0,245,0,0,0,0
1756483021.140820,2025-08-29T16:57:01,00000500,0,8,240,100,0,20,0,0,255,255
1756483021.143116,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
1756483021.143337,2025-08-29T16:57:01,0000020A,1,4,0,0,1,243,,,,
1756483021.143682,2025-08-29T16:57:01,00000014,1,8,0,0,0,4,0,0,1,239
1756483021.143863,2025-08-29T16:57:01,00000214,1,4,0,0,1,243,,,,
1756483021.144155,2025-08-29T16:57:01,00000E14,1,8,255,255,254,94,0,0,0,5
1756483021.144449,2025-08-29T16:57:01,00001014,1,8,1,5,0,226,0,0,0,0
1756483021.144884,2025-08-29T16:57:01,00000780,0,2,74,214,,,,,,
1756483021.145720,2025-08-29T16:57:01,00000030,0,4,0,0,192,119,,,,
1756483021.153073,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
1756483021.153311,2025-08-29T16:57:01,0000020A,1,4,0,0,1,243,,,,
1756483021.153519,2025-08-29T16:57:01,00000214,1,4,0,0,1,243,,,,
1756483021.153806,2025-08-29T16:57:01,0000170A,1,8,255,255,232,145,0,0,185,139
1756483021.154099,2025-08-29T16:57:01,00001714,1,8,255,255,232,145,0,0,185,139
1756483021.154328,2025-08-29T16:57:01,000000D2,0,8,0,0,0,0,10,0,0,0
1756483021.154589,2025-08-29T16:57:01,000005FF,0,8,100,100,0,0,0,0,17,100
1756483021.154829,2025-08-29T16:57:01,00000620,0,8,0,0,0,0,232,46,0,0
1756483021.155080,2025-08-29T16:57:01,00000618,0,8,0,0,10,0,0,0,0,0
1756483021.155204,2025-08-29T16:57:01,000003B4,0,2,0,0,,,,,,
1756483021.155442,2025-08-29T16:57:01,00000157,0,8,160,15,0,3,1,18,0,0
1756483021.155701,2025-08-29T16:57:01,00000158,0,8,0,0,0,0,0,0,0,0
1756483021.155875,2025-08-29T16:57:01,00000030,0,4,0,0,192,120,,,,
1756483021.156128,2025-08-29T16:57:01,00000600,0,8,0,0,0,0,0,0,0,0
1756483021.157792,2025-08-29T16:57:01,0000000A,1,8,0,0,0,4,0,0,1,245
1756483021.158069,2025-08-29T16:57:01,00000E0A,1,8,255,255,255,53,255,255,254,161
1756483021.158350,2025-08-29T16:57:01,0000100A,1,8,1,10,0,245,0,0,0,0
1756483021.163216,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
1756483021.163495,2025-08-29T16:57:01,00000014,1,8,0,0,255,253,0,0,1,239
1756483021.163722,2025-08-29T16:57:01,0000020A,1,4,0,0,1,243,,,,
1756483021.164011,2025-08-29T16:57:01,00000E14,1,8,255,255,254,102,0,0,0,34
1756483021.164233,2025-08-29T16:57:01,00000214,1,4,0,0,1,243,,,,
1756483021.164531,2025-08-29T16:57:01,00001014,1,8,1,5,0,226,0,0,0,0
1756483021.165722,2025-08-29T16:57:01,00000030,0,4,0,0,192,121,,,,
1756483021.173047,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
1756483021.173287,2025-08-29T16:57:01,0000020A,1,4,0,0,1,243,,,,
1756483021.173503,2025-08-29T16:57:01,00000214,1,4,0,0,1,243,,,,
1756483021.174687,2025-08-29T16:57:01,000003B4,0,2,0,0,,,,,,
1756483021.174918,2025-08-29T16:57:01,00000157,0,8,160,15,0,3,1,18,0,0
1756483021.175171,2025-08-29T16:57:01,00000158,0,8,0,0,0,0,0,0,0,0
1756483021.175713,2025-08-29T16:57:01,00000030,0,4,0,0,192,122,,,,
1756483021.177783,2025-08-29T16:57:01,0000000A,1,8,0,0,0,4,0,0,1,245
1756483021.178073,2025-08-29T16:57:01,00000E0A,1,8,255,255,255,46,255,255,254,146
1756483021.178352,2025-08-29T16:57:01,0000100A,1,8,1,10,0,244,0,0,0,0
1756483021.178689,2025-08-29T16:57:01,00003A0A,1,8,5,191,12,167,5,191,0,0
1756483021.183093,2025-08-29T16:57:01,00000038,0,7,140,0,0,248,255,0,0,
